"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"1",-0.233072165277034,-0.44384767846786,0.256819283227999,0.186732991908212,0.589006976797842,-0.347059941985637,-0.097176607446192,0.296059692288597,-0.18760690693055,0.916668225411595,0.05343103015514,0.139639532681866,-0.0420095977594743,-0.631316766984989,-0.342239437716151,0.609873093064941,-0.135300942289697,0.313608232426858,-0.243847583711617,0.485905153781878,-0.29668329829668,0.402659824016942,-0.482745622920934,-0.351861961785619,-0.676740058412872,-0.161347197524675,-0.112600624393844,-0.592430946520435,-0.381705153702862,-0.32405399309364,-0.16760131912845,-0.204943118642726,-0.34855282678088,0.148789788589889,0.390977938663281,0.230463547312799,-0.190519160768596,-0.390120366000042,0.210225236759766,-0.503043257953186,0.186162583056697,0.379040088752776,0.285068142908999,-0.851321976929591,0.249749184312382,0.306869871253994,-0.313628598529124,-0.713824566048114,0.469795433978025,0.0867891211630275,-0.0105133798855811,-0.265467350024953,-0.554378527525737,0.380605568251316,0.429624391361702,0.343717406352956,-0.672361945081123,-0.956557061807281,0.215991702331702,0.238978870019594,-0.259626331846577,-0.394307124255929,-0.0378247788830278,0.531896405781808,0.526561368743378,0.0147986020786347,0.483986538917432,-0.127589437812535,0.566036543484308,-0.12708049391936,0.159078562653317,-0.306078394258339,0.487967926071947,0.348324768078752,-0.296584597104178,-0.00027273836631593,1.03988391740614,-0.649338856010432,0.358616084366973,0.853398511318451,0.412410176964648,0.0737590395165541,-0.434966622191414,0.0887697440339321,-0.0841648800337873,-0.798352128823125,-0.235943023705407,0.362018950478334,0.42650581361822,-0.303894856917062,-0.417239555854701,0.295151640209818,-0.316811935516327,0.887534707097928,-0.0426079688768396,-0.107537028016343,-0.756132222697247,-0.417245193483322,0.30395245077343,-0.168994347669045
"2",-0.0424217357419862,0.139201685117649,-0.83981019319132,-0.764263755244082,-0.354888165291385,-0.462692219432022,-0.835041076723674,-0.750593022573102,-0.0199109388072567,-0.938242885717985,-0.496519546835131,-0.324207739274351,-0.452517768158758,-0.0769876379000693,0.118011441188458,-0.11860861399327,-0.81359199862624,-0.362045073772338,0.602276702312062,-0.330097446991225,-0.659734013095337,-0.15747719484126,-0.280944905284833,0.32490356514784,0.353491120551674,0.405660534206716,0.215871462565319,-0.918722981872772,-0.415130115048525,-0.291881427757377,-0.589400044568012,-0.00884503677996268,-0.640841576349944,-0.596127574478995,-0.210585094591811,-0.852612505156997,0.0946661275968547,-0.457143210473288,-0.177500185713324,-0.718251068336901,0.00777192100696975,-0.211854765701865,0.268501024661376,0.16814428762711,0.810297694374175,0.404133235457494,-0.241178345569093,-0.251572293068348,0.228780571057343,0.0954782397878896,-0.121879963364734,0.0827708402446235,-0.100151930117076,-0.0394208750229311,-0.0312621632914595,0.0582660655264439,-0.232128660374716,0.308371018719097,0.540143593387779,0.358815802180206,0.0733603269211246,0.230400791439206,-1.03347631860268,-0.0486408197743866,-0.532109308223309,-0.700693326226991,0.393207825737751,-1.09203138808627,-0.407735726324947,-0.275152658822892,-1.28216234919437,-0.358693683869264,-0.0734658924022249,-0.405247823133924,0.0367377527236409,-0.00302797220835671,-0.103005857965992,-0.375151541600454,0.334696536956479,-0.190724096837484,0.799362348863289,0.674394568592846,0.19534334170909,-0.14394942475789,0.473702007170754,0.545411324290893,0.0209443482210822,-0.330170565826597,0.359411909274322,0.341029754723955,0.086251723385105,-0.399888217187805,-0.149676167733218,-0.576958241993357,-0.00664767321865962,0.179876487902691,0.567374948309008,0.0635389902135605,0.205493704984645,0.377358427486739
"3",0.52127022038463,0.452263430957334,-0.365908062252347,-0.239325734850689,-0.225243193632073,-0.0317883692805649,-0.0994883646028307,-0.505855120424618,-0.116451717860373,-0.482118717783861,-0.384252433222057,-0.292330043501905,-0.495686424904415,0.131599408312217,-0.226222369586429,0.55779455993085,-0.470515451914426,-0.097304887887317,-0.661608155484154,-0.0903315584173434,0.0561407581798859,-0.431482872599895,-0.258349420813541,0.315572034628259,-0.671216391787403,-0.695183337830808,-0.343092672744948,-0.204859130363554,-0.652247999180235,-0.93343581591543,-0.241661885772631,-0.417577745230815,0.188240266125439,-0.113887975604275,0.182922592662831,-0.856359845969515,-0.175502839847771,0.388201459331537,-0.181983027122606,0.0689081571523529,-0.0276992696153222,-0.548069993872277,-0.519795489694482,0.0877677114027816,-0.103822435760138,-0.156357117094049,-0.104275806999267,-0.0662364965242667,0.255879338805723,-0.198035284882213,0.172781505569874,-0.472112406369487,-0.427260677200834,-1.17325357293227,0.173186372246825,0.418373049416168,-0.871881843015227,-0.280366006937777,-0.192332628533868,0.306963260340462,0.226474906396367,-0.231473018458353,-0.659033278859189,-0.0479830954514894,-0.867767719422229,0.403506564513127,0.586826296743214,-0.0701393711017936,0.682191436253879,0.745174433920911,-0.192489386768448,0.335637168899606,0.751519681267534,0.031230844683276,0.668710702187249,-0.484102321852475,-0.35132531131188,-0.600138345877008,-0.196282812261137,0.519192414718129,0.427935436145923,0.649538445869198,0.334080567889086,0.42046292284922,1.1930422784032,0.215762702796053,0.285678198995688,0.445846790326953,-0.852748581668972,-0.471887151662493,0.577251266383067,-0.0848329850975614,-0.486514261880831,0.000947245619566355,-0.536953656893042,0.00872034056692428,0.903521797533849,0.677312734339993,-0.553300992412568,-0.0972429165113095
"4",0.621813415146629,0.0579610368673756,-0.00405259905101917,0.415020580766696,0.452301494171245,-0.0872826855163207,0.400798572228744,0.153496274664463,0.0240374055871057,0.599452904583299,-0.224298353253925,-0.749080861507682,-0.476883812866717,0.198746757330641,-0.394692361847131,-0.0761481044688604,-0.213968090002529,-0.230246548394803,-0.274744627370024,0.10391509316715,0.148327452761456,-0.203039971093125,-0.105967565317816,-0.475802958135706,-0.324615129983474,0.0940067701298089,-0.234173101599648,-0.51316314694139,0.670637362712202,0.136015883176505,0.13128374453439,-0.21258493935994,0.527879553530668,-0.196008981160945,-0.286272130158789,0.166119754815261,0.299324716359807,-0.466083160923298,-0.459305343777144,-0.324882995168018,0.173990510576573,-0.2962313056796,-0.457882506830556,0.398637416865399,-0.287861868420634,0.643955366515313,-0.527320635993939,-0.964736828272601,0.0630781731845753,-0.552846410610558,0.0138331926553746,-2.80814632874771e-06,0.395905530134646,-1.03606174858415,-0.0715702692090783,-0.346340846338339,0.0781791458712253,-0.326702096263118,0.883884945193706,-0.244059162701133,-0.208738510308358,0.372873267998194,-0.356157338697043,0.083746406368349,-0.2551823199517,0.159781313301911,0.164214442334104,0.0146491077742895,0.60282822348899,0.19336503514133,-0.0556542920387951,-0.0407991998357018,-0.832569877495099,-0.839060089876161,0.122068270044158,-0.694072405527292,-0.474164270456513,0.430068344768092,-1.01973392908309,0.0428178406221134,0.0279807540970605,0.654885961472171,0.0857078238649776,-0.0650511747382215,-0.770672388757519,0.308659390564544,0.647680439255168,0.0528981561199297,-0.258925330308214,0.0858863293005489,-0.207955271808176,-0.352599817290646,0.761690803579424,0.237269639407817,0.52768413520837,0.632240572948219,-0.14703888122205,-0.648256452830352,0.512125458627772,-0.217624952135095
"5",-1.16318590938867,-0.876316464260155,0.117492288080272,-0.804417433095816,0.226303698884483,-0.29942041837702,-0.94426331726807,0.191368373015038,0.118242519129788,-0.801938714455839,-0.162948947146242,0.927455600323791,0.000157042800403764,-0.714171553339951,0.197235236864234,-0.384983507409909,-0.27559241070927,0.460713965586278,0.434034970225852,-0.037677531565856,-0.623086478667035,-0.575261541281442,-0.0561878171426191,0.217332492573375,0.0417489709882449,-0.536817750464466,0.327087589823302,0.417450261110214,0.203553572630335,-0.343283168019268,-0.324063860956834,-0.229709427220075,-0.320720996453159,-0.465335638312807,-0.425656447647955,-0.426523316751887,-0.55009182438153,-0.0712370932296964,-0.249013193706589,0.128380730280052,0.0418929919257605,-0.137287403758748,0.293159704544077,0.801003714974954,0.677127058611874,0.422766575802228,-0.223746963708754,0.461916008485884,-0.0670134676770563,-0.0491572141724873,-0.262250376151782,0.816240317268514,-0.0364822621398108,-0.130471865697544,0.166463201586893,-0.0120869973226149,-0.678670411468668,-0.366290220348374,-0.460227451597205,0.690161079110269,-0.208068849034343,0.0248648955365912,-0.798143426418921,-0.302319608203525,0.37597970614525,0.234819066092078,-0.292925490387557,-1.04952752227797,-0.160168385983833,-0.692212835670209,-0.226047479934087,-0.668294536596,-0.30311468678055,-0.301082031487168,-0.0612474203201795,-0.0956128763277207,-0.786564768008574,-0.193259573429823,-0.536800214639271,-0.0963672431607634,-0.000766846620767814,-0.17018728788934,-0.652732025996704,-0.870460558074766,-0.0541581839447022,-0.33893417560281,-0.279890511063207,0.354347765210616,-0.871907031831868,0.489895216383379,0.159250327850521,-0.0665990439741265,0.263914245523099,-0.279556746847295,0.0641304576114204,0.104727298912776,-0.757881702834013,-0.252301756253675,-0.221115837529566,0.634693746834574
"6",-0.261940957319297,-0.397934952917668,-0.638796345841084,-1.08944928430568,-0.704114384901143,0.056829039053714,-1.05870465220159,-0.476093887163033,-0.0975682950455678,-0.694593896759245,-1.12763705809703,-0.141571704620098,-0.464434341374161,-0.199258756180869,-0.608487084342806,-0.101922977294538,-0.307485520315608,-0.386069765511685,0.261936800670353,-0.768060687053783,0.271465617975317,0.347026260413359,0.217899388393904,-0.292151251231152,-0.0580942426819734,-1.17369029526085,0.375788659102206,0.247333498672023,0.32902342345368,0.119164116189583,0.526986684260415,0.176780251428958,-0.391971096890793,-0.315089826331181,-0.185584407110503,-0.128804331572702,-0.200198619233974,-0.338822266853585,-0.290029909404152,-0.573838126004005,-0.465680413470493,-0.400418086341287,-0.922958367860383,0.0694719206458767,0.0177908504919577,0.537265871849104,0.0587724123465785,0.0980675800791688,-0.375607426277965,-0.0369845840859278,-0.627554316393133,-0.471037856599861,-0.136936594595692,0.121003961966347,-0.0371418363388645,-0.26112675280589,-0.406438042488516,0.239719910179137,-0.433957606478599,-0.159700124824407,0.867017671600817,0.336862336396429,0.377708896714273,-0.390163745196779,-0.0240919279858666,0.453649273704639,0.601474636143128,-0.0723760589590049,0.709760465589962,0.44118715466206,-0.5534831580401,0.0492515627993661,0.146398185415823,0.125875682529562,0.066966566060977,-0.180304127104052,0.761744361796684,0.351453816138146,0.0956483143435463,0.27817053017938,-0.628011155782616,-0.702493029684114,-0.494783376402123,0.628606342925892,0.00197514147152662,-0.0204469094211459,0.148969669428375,-0.0942824522587245,0.0590674017834996,-0.314908504463689,0.792435668157594,-0.771406496836733,-0.59113411493312,0.33497903761355,0.329734541048265,0.447052457041095,-0.240847015864654,0.792929053824286,-0.636424112014977,-0.152299868866333
"7",0.0103325853526934,0.549975167169416,-0.189880381714547,0.452325771324613,0.0709807777330835,0.452559818718578,-0.0577952290061189,0.191549967340382,-0.272573364040752,-0.222668268281284,0.529050068332469,0.584926803259593,0.797405714266514,-0.0839541732392199,-0.40692880994168,-0.163063101899324,0.472426680192964,0.846973572650213,-0.329902756113789,0.481496614050849,0.255692301453872,-0.500096416310781,0.0144140764439093,-0.778032971550017,-0.618215919000362,0.0834474734179619,-0.0189978548462429,-0.3018933030985,-0.294551230682312,0.283501319800725,0.247544338886904,0.197675858256529,-1.00187256299416,-0.0664018566467521,-0.368451039137874,-0.358780898456002,0.387972726857059,-0.428050468813301,-0.723352044014857,-1.3436090385587,-0.0551642697906312,0.865892977584029,0.0282031754868788,-0.235346330571739,-0.0378833661348567,0.297111631562484,-0.100564737185166,0.280603693346612,0.268855203965935,0.776690083815509,-0.269469723800131,0.48356745160098,-0.118971510895337,-0.196158100136924,0.00806923315340316,-0.277583083613703,-0.215511281910936,0.423166488047407,0.217583417818581,0.688132173832426,-0.164190106741795,-0.192473310353856,-0.167547826927691,-0.37607560454824,0.506786378729285,0.802734687378226,0.11708923275174,-0.423297526256559,-0.43496300869722,0.762417821767226,-0.126724661622462,0.176244845443816,0.158497765770147,0.481094885814104,0.0383807871292715,-0.0960733776024436,-0.120160709852703,0.0363248522558555,-0.540471766974085,-0.0745974818135178,0.23887158841948,0.00506995560369458,-0.11256215570197,-0.344900357524083,0.415693845966635,0.162049304013052,-0.00634131800768519,0.276829232153198,0.101150827713011,0.129828306706053,0.314567120848151,0.747306257582829,0.554898366101298,0.0805434612539796,0.183499822833198,0.381546471088838,0.531214923528635,0.122276382362994,0.393664564798181,0.463805553270159
"8",-0.00165964462148089,0.791096623083736,0.23181670382121,0.309453428137996,0.247485754142015,-0.019334021459132,0.104657675374161,-0.133755680020996,-0.134262152634632,-0.210027295594167,0.00700880925865846,-0.116324914219361,-0.549005949276697,0.191096068906516,-0.523215610002612,-0.130374221134213,-0.0412904266246092,-0.336248905526058,0.721308507156262,0.381622673189442,0.54455070351418,0.0195857813067087,0.20000657277341,-0.885818612975202,-0.111377660225441,0.905281127347744,0.457329101490372,-0.215444541785379,0.374436020978751,-0.324659414993735,0.066698647839825,-0.799625143020506,-0.182853863674143,-0.73503486434398,-0.480900181528177,-0.328314223035853,0.121462868035787,-0.347755368090242,-0.447221153830707,-0.394974627635336,0.0880807507037361,0.0653692831821469,-0.203950608245492,-0.439925128101489,-0.807117952595181,0.397651727938268,0.417183128001725,0.0418439815652451,0.505936130649586,0.2189588999041,0.797768528618746,0.414769661113561,0.218133167185651,-0.113006650004263,-0.378971627877884,0.220241307639453,-0.218210004174085,-0.606090644708676,-0.305983095802479,-0.989031465520528,0.0233045705409861,0.923799924566663,-0.420820387545274,0.147287728985405,-0.0702465316279698,-0.14346512014992,0.435775769566789,0.25520779499366,-1.08499127212116,-0.12606991137482,0.503878280617027,0.524912068031802,-0.201678983270002,-0.90275149793808,0.265891966962924,0.461491004980433,-0.425703486224109,0.206774271602016,0.481217518921241,0.247653408435559,-0.302125330461509,0.151608993767258,-0.503150324976086,0.266484213659175,0.2763876868978,-0.368043942552397,-0.46106238817661,-0.0386385979346432,0.603649758020648,0.0930135807019809,-0.00187608643956282,0.115750258089855,0.192533144604483,0.335770124281986,-0.140718165891274,-1.02353146387682,0.0555988102138731,-0.314178312164851,-0.310766447345295,-0.198987954140651
"9",-0.397962337344497,0.533330259216873,-0.188968825923291,-0.798419557659191,0.0880867908303089,0.101569257005742,0.212050959517934,-1.01143137779817,-0.144363397209128,-0.0787798852238554,-0.23319402040515,0.0247755091517307,-0.149145606651027,-0.612108119324795,0.461428294446811,-0.358368096011998,-0.0310378513526636,-0.380885394445733,-0.188363072549387,0.16872752497237,0.487899733481454,-0.170350141105279,0.479281194734571,-0.144552744823217,-0.206621214954093,1.08057491860475,0.677369426468981,0.275407964476902,0.57667985659344,0.512007075843877,-0.06058386695786,0.322492320122772,0.0538601940257684,0.00254437642784854,0.0922980846381299,0.564486858535278,0.287409529757861,0.444658880858726,-0.0642861639362094,0.247526889066782,0.318079856557328,-0.277245212725327,0.200254015871225,0.0882213616711077,0.251207878993155,0.340825375099482,0.541181409328329,-0.0118240200019456,0.0503624001635644,-0.497594302621194,-0.0487643417784862,-0.33810947072596,0.0750772821864267,-0.205280712492896,-0.203373825080992,0.131910463991983,0.14863812675306,-0.446057877723131,-0.516632608424058,0.30176608115924,0.042025073773661,-0.39743813131633,0.134410768706113,0.46936204641274,0.644799700858562,-0.279128117146156,0.659909306987073,-0.228089228727542,0.128178167980187,0.594476635856313,0.328751014631412,0.968358309904715,-0.0520976553068355,0.624714672791151,0.739385873926903,-0.0224328647757112,0.184624146393997,-0.449223175160877,0.735725883333485,0.347469018468928,0.184425504971083,-0.581482217859279,-0.227187891345727,0.0538881210329556,0.154601103916789,0.0131064976563615,-0.257802024623575,-0.0138574842096845,-0.0828285892113646,-0.131505660624383,0.455097726742614,0.653933451623526,0.660465827066144,-0.152324846166061,0.246131503350853,0.341844697022874,-0.777518021792988,0.204633865977718,-0.343544586690619,0.254148206958854
"10",0.632091179031017,-0.106968815440591,0.480331426501774,0.453323064665116,0.238131819964803,1.03892831293609,0.817905552390211,0.2433897666848,0.290112386470367,0.279238816044129,0.736085936090302,0.0937419102221944,0.643819286107451,-0.143307067283153,0.115635774149197,0.128531942521071,-0.163699976497393,0.61705384951828,-0.242069323549388,0.786274065248887,-0.38212337616559,0.146750628241373,-0.827999769312716,0.0701598447789269,0.410272219406134,-1.02183644278254,-0.448528721420893,0.365367419060888,-0.0761296040206126,-0.191380007799397,-0.029502480573155,-0.00672609528625387,-0.517749194549435,0.154989165082275,0.282724180938203,-0.706289096060139,-0.390920435632186,0.113746981959135,-0.0846284432949724,-0.571458578413741,-0.696146933267666,0.586973617939978,0.45256720951243,-0.355418257590711,0.224400210707141,0.492961789103604,0.257627096479219,-0.28013814934316,1.01094984862247,-0.400835395512317,0.799474028864338,0.192593699131858,0.198159539490748,0.1740527104026,0.347700249603295,-0.468851900201555,0.228767756878488,-0.236871801340448,0.396123024119687,0.321355446132046,0.300334844949651,0.551081626272009,-0.557420221788992,0.373480743124346,-0.0844056875008093,-0.147743316204942,-0.0493757943558296,-0.475453403236501,-0.285017477456035,-0.307768769334649,-0.00435327938316051,-0.82484186175731,0.301983952712554,-0.166915264621894,0.170618294042939,0.20696484640905,-0.632701440536941,0.573799980712062,-0.330299056134939,0.440912044828193,0.456378188394337,0.233570938303608,0.193809078815572,-0.0320095435579855,0.655007684226328,-0.19863534144569,0.451451785199226,-0.32538964494795,0.0998733857114163,0.447149843500595,-0.0599437498211329,0.353897424877362,0.130371858059874,0.210528846405334,0.635716858153685,0.279817242484796,-0.033139127159837,0.0915782898562011,0.00849923715588562,0.263380679503264
